"id","text","date","truthRating","ratingName","author","headline","named_entities_claim","named_entities_article","keywords","source","sourceURL","link","language"
"http://data.gesis.org/claimskg/claim_review/ae2bb16f-064f-5ac4-8a25-a87a32aeb5bb","'(Bill) Ayers and Obama ran a radical education foundation together.'",2008-10-09,1,"FALSE","John McCain","Not a radical group, and Ayers didn't run it","Albjerg,Association of Community Organizations for Reform Now,Barack Obama,Bill Ayers,Chicago Annenberg Challenge,Chicago Children's Museum,Chicago Public Schools,Chicago Tribune,Columbia University,Commercial Club of Chicago,Field Museum,Garfield Park Conservatory,Harvard University,Harvard University Graduate School of Education,John D. and Catherine T. MacArthur Foundation,John McCain,Logan Square,Michael Goldfarb,Museum of Science and Industry,National Science Foundation,Nixon administration,Northwestern University,Patricia Albjerg Graham,Richard Nixon,Scott Smith,Stanley Kurtz,United Nations,University of Chicago,University of Illinois at Chicago,W.K. Kellogg Foundation,Walter Annenberg,Weathermen,William Ayers,s more,the staff","","Patriotism","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2008/oct/10/john-mccain/not-a-radical-group-and-ayers-didnt-run-it/","English"
"http://data.gesis.org/claimskg/claim_review/0cf12838-89d2-5cb5-a544-7b1b5fa618ed","Ezekiel Emanuel, one of President Obama's key health care advisers, 'says medical care should be reserved for the nondisabled. So watch out if you're disabled.'",2009-07-27,1,"FALSE","Michele Bachmann","Bachmann says Obama health adviser thinks health care ought not to be extended to the disabled","ABC News,American Medical Association,Ari Emanuel,Ari Gold,Barack Obama,Betsy McCaughey,Deliberative Democracy,Ezekiel Emanuel,HBO,Hastings Center,Hastings Center Report,Kenneth Baer,Michele Bachmann,Office of Management and Budget,Rahm Emanuel,White House,White House Office of Management and Budget,argues,bioethicist,cerebral palsy,communitarianism,dementia,euthanasia,imperative to,learning disabilities,lieutenant governor of New York,medical ethics,overutilization,physician-assisted suicide,ponders","Ezekiel Emanuel","Health Care","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2009/aug/12/michele-bachmann/bachmann-says-obama-health-adviser-thinks-health-c/","English"
"http://data.gesis.org/claimskg/claim_review/329e789a-9379-584e-81ce-4c705f981be2","'Clinton's former pastor convicted of child molestation.'",2008-04-25,1,"FALSE","Bloggers","Oops! Wrong Clinton!","Barack Obama,Chappaqua,Columbus, Ohio,Hillary Clinton,Hotline on Call,Jeremiah Wright,Kathleen Hall Jamieson,Love is Alive,My.BarackObama.com,OBAMA FOR AMERICA,PolitiFact,Tommy Vietor,University of Pennsylvania,blog is,chain e-mail,is Alive,political science,the Internet,the chain,world of","child molestation","Religion","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2008/may/14/blog-posting/oops-wrong-clinton/","English"
"http://data.gesis.org/claimskg/claim_review/3d7ab501-d920-5755-9cca-886fc129579d","'Who can you thank for rising prices at the pump? O-ba-ma! O-ba-ma!'",2008-07-21,1,"FALSE","John McCain","Sure, and blame Obama for bad tomatoes, too","American Petroleum Institute,Barack Obama,Gulf of Mexico,John McCain,Republican,continental shelf,electric car,it, it,outer continental shelf,the price","","Energy","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2008/jul/21/john-mccain/sure-and-blame-obama-for-bad-tomatoes-too/","English"
"http://data.gesis.org/claimskg/claim_review/bf3bba2f-6903-5286-9426-5767d30d0877","'John McCain says it's okay with him if the U.S. spends the next thousand years in Iraq.'",2008-02-25,3,"TRUE","VoteVets.org","A fair summary of what he said","ABC,Barack Obama,Bush administration,CBS,Cleveland, Ohio,Derry, N.H,Hillary Clinton,Iraq,Iraq war,Japan,John He Is,John McCain,Kuwait,Morning America,MoveOn.org,South Korea,VoteVets,VoteVets.org,Washington, D.C,YouTube,a thousand years,s well,straw man,what I'm","Iraq,John McCain","Iraq","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2008/mar/05/votevetsorg/a-fair-summary-of-what-he-said/","English"
"http://data.gesis.org/claimskg/claim_review/de833d5a-6ae5-5b43-8e7b-b74ad535748d","'A year ago, in March 2007, I called for immediate action to address abuses in the subprime market, and I laid out detailed concrete proposals for how to do so.'",2008-03-24,3,"TRUE","Hillary Clinton","An early voice on foreclosures","Barack Obama,CNN,Democrat,Federal Housing Administration,Hillary Clinton,mortgage fraud,predatory lending,subprime loans,the chairman,to show","","Economy","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2008/may/01/hillary-clinton/an-early-voice-on-foreclosures/","English"
"http://data.gesis.org/claimskg/claim_review/f0524d62-8914-5f05-9200-057df18893c0","'Less than four cents of every health care dollar is spent on prevention and public health.'",2008-08-13,3,"TRUE","Democratic National Committee","Yes, only an ounce on prevention","Center for Disease Control and Prevention,David Satcher,Dean Ornish,Health Care Financing Administration,Morbidity and Mortality Weekly Report,University of California San Francisco","","Health Care","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2008/aug/26/democratic-national-committee/yes-only-an-ounce-on-prevention/","English"
"http://data.gesis.org/claimskg/claim_review/206bb80e-8e0b-5fdd-9497-a5d4885b18c2","'He's sued gun manufacturers. He was supportive of Brady. He was supportive of things like assault weapon bans.'",2007-09-21,3,"TRUE","Mike Huckabee","A correct account of past Giuliani positions","Brady Bill,Mike Huckabee,New York City,assault weapon,gun control","assault weapon","Guns","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2007/oct/03/mike-huckabee/a-correct-account-of-past-giuliani-positions/","English"
"http://data.gesis.org/claimskg/claim_review/776ce626-f98f-5230-993d-5abc05b7a44c","The Free Flow of Information Act of 2009 'would guarantee Barack Obama will never be held accountable for producing forged birth documents.'",2009-05-24,1,"FALSE","Chain email","E-mail claims Free Flow of Information Act would protect Obama from having to produce birth certificate","Barack Obama,Free Flow of Information Act,Newspaper Association of America,Obama Birth Certificate,White House,conspiracy theory,preponderance of the evidence,the Internet,voice vote","Barack Obama,Free Flow of Information Act","Candidate Biography,Obama Birth Certificate","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2009/jul/01/chain-email/e-mail-claims-free-flow-information-act-would-prot/","English"
"http://data.gesis.org/claimskg/claim_review/271d3af7-3b1e-5eba-a0e8-cb1b0a1b2c40","In 1992, Barack Obama directed 'Project Vote - an arm of ACORN that also encouraged voter registration.'",2008-10-10,1,"FALSE","John McCain","Project Vote not """"an arm of ACORN""""","ACORN,American Civil Liberties Union,Association of Community Organizations for Reform Now,Barack Obama,Bill Clinton,Dallas Cowboys,Democrat,Harvard Law School,John McCain,Michael Slater,Mickey Mouse,National Organization for Women,National Welfare Rights Organization,Republican National Committee,St. Petersburg Times,U.S. senator,Washington, D.C,minimum wage,political action committee,politico,predatory lending,story here,story. Here","Barack Obama","Candidate Biography","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2008/oct/17/john-mccain/project-vote-not-an-arm-of-acorn/","English"
"http://data.gesis.org/claimskg/claim_review/d5ec0a3b-adb2-5624-94ed-ee9b09d548e0","'Barack Obama hasn't passed any (bills).'",2007-12-31,1,"FALSE","Joe Biden","Obama sponsored a bill that became law","Alaska,Barack Obama,Democratic Republic of Congo,Joe Biden,Republican,Richard Lugar,Senate Ethics Committee,Ted Stevens,Tom Coburn,avian flu","Barack Obama","Job Accomplishments","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2008/jan/07/joe-biden/obama-sponsored-a-bill-that-became-law/","English"
"http://data.gesis.org/claimskg/claim_review/5452a11e-b215-56f3-ba44-cf7067067f7a","'But if my opponent had his way, the millions of Floridians who rely on it would've had their Social Security tied up in the stock market this week.'",2008-09-20,1,"FALSE","Barack Obama","Obama overstates McCain's plan, whatever that is","AARP,Barack Obama,George W. Bush,John McCain,PolitiFact,Tommy Vietor,but not","","Medicare","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2008/sep/22/barack-obama/obama-overstates-mccains-plan-whatever-that-is/","English"
"http://data.gesis.org/claimskg/claim_review/204dd054-d926-5959-9c2a-b2c6a3f4b601","'1.3-million people in America make their living off eBay.'",2008-10-07,1,"FALSE","John McCain","eBay's big, but not that big","A.C. Nielsen,John McCain,Meg Whitman,eBay","eBay","Economy","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2008/oct/07/john-mccain/ebays-big-but-not-that-big/","English"
"http://data.gesis.org/claimskg/claim_review/b2ebe1f0-ba50-5a80-a73a-29efea6a739d","Under the 'Cash for Clunkers' program, 'all we've got to do is ... go to a local junkyard, all you've got to do is tow it to your house. And you're going to get $4,500.'",2009-06-18,1,"FALSE","Sean Hannity","Hannity claims loophole in Cash for Clunkers program would allow people to buy and then trade in a junker","Cash for Clunkers,Fox News Channel,John McCain,National Highway Traffic Safety Administration,Obama administration,Sean Hannity","Cash for Clunkers","Pundits,Transportation","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2009/jun/22/sean-hannity/hannity-claims-loophole-cash-clunkers-program-woul/","English"
"http://data.gesis.org/claimskg/claim_review/63bd8bbe-b77c-5865-8f66-294ac4106f05","During a town hall meeting on health care, 'ABC didn't even allow ads that opposed the president's health care plan to be aired.'",2009-06-24,3,"TRUE","Lamar Smith","ABC and broadcast networks steer clear of controversial issue ads","ABC,ABC News,Barack Obama,Conservatives for Patients' Rights,Fox News,Greta Van Susteren,Iraq war,Peter G. Peterson Foundation,Rep. Lamar Smith,Republican,T. Boone Pickens,TNS Media Intelligence,Tyndall Report,Washington, D.C,argues,but not,issue advocacy ads,s town,swing vote","ABC,town hall meeting","Health Care","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2009/jun/30/lamar-smith/abc-broadcast-networks-controversial-issue-ads/","English"
"http://data.gesis.org/claimskg/claim_review/958753d2-7466-52fc-98a3-e1351f733fb3","'(Palin) supported right-wing extremist Pat Buchanan for president in 2000.'",2008-09-02,1,"FALSE","MoveOn.org","Palin wasn't in Buchanan's Brigade","Alaska,Anti-Defamation League,Associated Press,Barack Obama,CNBC,D-Fla,Forbes,Israel,Josh Rogin,MoveOn.org,Moveon.org,Pat Buchanan,PolitiFact,Republican,Robert Wexler,Sarah Palin,Steve Forbes,Wasilla,Wasilla, Alaska","Pat Buchanan","Israel","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2008/sep/03/moveon/palin-wasnt-in-buchanans-brigade/","English"
"http://data.gesis.org/claimskg/claim_review/80589bda-73de-52c1-a32d-e7ce178783f9","'Sen. Obama has been to Iraq once.'",2008-05-28,3,"TRUE","John McCain","McCain leads in Iraq trips 8-1","Barack Obama,Christopher 'Kit' Bond,Evan Bayh,Harold Ford Jr,Iraq,Islamic extremism,John McCain,Kit' Bond,Kuwait,Zalmay Khalilzad,but not","Iraq","Iraq","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2008/may/29/john-mccain/mccain-leads-in-iraq-trips-8-1/","English"
"http://data.gesis.org/claimskg/claim_review/0535f0ad-1e67-5955-b640-cdce856ed35f","'He was a member of the Iraq Study Group and was either fired or quit from a very important commission that was trying to figure out the way forward in Iraq.'",2007-11-26,3,"TRUE","John McCain","This attack is spot-on","Christian Coalition,Edwin Meese,Edwin Meese III,Georgia,Iraq Study Group,James Baker,President Bush,Ralph Reed,Rudy Giuliani,South Korea,Washington, D.C,first President Bush,secretary of state","Iraq Study Group","Iraq","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2007/dec/04/john-mccain/this-attack-is-spot-on/","English"
"http://data.gesis.org/claimskg/claim_review/7c2aabdb-f1cf-5eb0-b96a-4f5deb042e4c","'This guy didn't even support Ronald Reagan.'",2007-11-26,3,"TRUE","Rudy Giuliani","Hitting him where it hurts","Edward Kennedy,Mitt Romney,Republican,Ronald Reagan,Rudy Giuliani,abortion,social conservatism,to return","Ronald Reagan","Elections","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2007/dec/11/rudy-giuliani/hitting-him-where-it-hurts/","English"
"http://data.gesis.org/claimskg/claim_review/7ba9e248-1187-57fa-baf3-5bdac6b0f986","'(Obama) did accept donations from lobbyists and PACs and he spent money in this campaign from that, through his political action committee.'",2008-03-16,3,"TRUE","Bill Clinton","A small amount before he announced","AT&T; Corp,Barack Obama,Bill Clinton,Center for Responsive Politics,Hillary Clinton,Lockheed Martin,PACs,PolitiFact,Walt Disney Productions,leadership PAC,mtvU,political action committee,political action committees,the ring","PACs,political action committee","Ethics","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2008/mar/27/bill-clinton/a-small-amount-before-he-announced/","English"
"http://data.gesis.org/claimskg/claim_review/fea02057-df24-57ac-8e21-dcab6c89c981","Bush's tax cuts for high earners 'have been the biggest contributor to the budget deficit.'",2009-01-08,1,"FALSE","Nancy Pelosi","Tax cuts for rich not biggest deficit factor","Barack Obama,Bob Williams,Bush tax cuts,Clinton administration,Committee for a Responsible Federal Budget,Congressional Budget Office,Iraq war,Maya MacGuineas,Nancy Pelosi,Tax Policy Center,U.S. budget deficit","","Federal Budget","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2009/jan/16/nancy-pelosi/tax-cuts-rich-deficit/","English"
"http://data.gesis.org/claimskg/claim_review/962cbd95-aef8-50cc-895a-866adddeaa78","Sarah Palin 'has had 12 years of elected office experience.'",2008-08-30,3,"TRUE","John McCain","Ten years in municipal government, two as governor","2000 U.S. Census,Alaska,Chris Wallace,Democrat,Frank Murkowski,Iran,John McCain,Kuwait,Sarah Palin,Tony Knowles,Wasilla,m so","Sarah Palin","Candidate Biography","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2008/aug/31/john-mccain/ten-years-in-municipal-government-two-as-governor/","English"
